emotion,feature_layer,feature_id,upstream_layer,component_type,component_name,head_idx,clean_activation,ablated_activation,causal_effect,prompt
Anger,23,11903,15,MLP,L15.MLP,-1,39.673973083496094,31.318470001220703,8.35550308227539,yeah fuck you too okay
Anger,23,11903,15,Attn,L15.Attn,-1,39.673973083496094,37.73811340332031,1.9358596801757812,yeah fuck you too okay
Anger,23,11903,15,Head,L15.H0,0,39.673973083496094,39.900718688964844,-0.22674560546875,yeah fuck you too okay
Anger,23,11903,15,Head,L15.H1,1,39.673973083496094,40.02393341064453,-0.3499603271484375,yeah fuck you too okay
Anger,23,11903,15,Head,L15.H2,2,39.673973083496094,38.27248764038086,1.4014854431152344,yeah fuck you too okay
Anger,23,11903,15,Head,L15.H3,3,39.673973083496094,37.56605529785156,2.1079177856445312,yeah fuck you too okay
Anger,23,11903,15,Head,L15.H4,4,39.673973083496094,40.326171875,-0.6521987915039062,yeah fuck you too okay
Anger,23,11903,15,Head,L15.H5,5,39.673973083496094,39.470603942871094,0.203369140625,yeah fuck you too okay
Anger,23,11903,15,Head,L15.H6,6,39.673973083496094,42.14169692993164,-2.467723846435547,yeah fuck you too okay
Anger,23,11903,15,Head,L15.H7,7,39.673973083496094,38.69842529296875,0.9755477905273438,yeah fuck you too okay
Anger,23,11903,16,MLP,L16.MLP,-1,39.673973083496094,43.393402099609375,-3.7194290161132812,yeah fuck you too okay
Anger,23,11903,16,Attn,L16.Attn,-1,39.673973083496094,38.65875244140625,1.0152206420898438,yeah fuck you too okay
Anger,23,11903,16,Head,L16.H0,0,39.673973083496094,39.25929260253906,0.41468048095703125,yeah fuck you too okay
Anger,23,11903,16,Head,L16.H1,1,39.673973083496094,39.827606201171875,-0.15363311767578125,yeah fuck you too okay
Anger,23,11903,16,Head,L16.H2,2,39.673973083496094,39.603538513183594,0.0704345703125,yeah fuck you too okay
Anger,23,11903,16,Head,L16.H3,3,39.673973083496094,40.185630798339844,-0.51165771484375,yeah fuck you too okay
Anger,23,11903,16,Head,L16.H4,4,39.673973083496094,39.22632598876953,0.4476470947265625,yeah fuck you too okay
Anger,23,11903,16,Head,L16.H5,5,39.673973083496094,39.76896286010742,-0.09498977661132812,yeah fuck you too okay
Anger,23,11903,16,Head,L16.H6,6,39.673973083496094,40.30616760253906,-0.6321945190429688,yeah fuck you too okay
Anger,23,11903,16,Head,L16.H7,7,39.673973083496094,39.196189880371094,0.477783203125,yeah fuck you too okay
Anger,23,11903,17,MLP,L17.MLP,-1,39.673973083496094,31.41490936279297,8.259063720703125,yeah fuck you too okay
Anger,23,11903,17,Attn,L17.Attn,-1,39.673973083496094,37.242919921875,2.4310531616210938,yeah fuck you too okay
Anger,23,11903,17,Head,L17.H0,0,39.673973083496094,39.6572265625,0.01674652099609375,yeah fuck you too okay
Anger,23,11903,17,Head,L17.H1,1,39.673973083496094,39.76559066772461,-0.09161758422851562,yeah fuck you too okay
Anger,23,11903,17,Head,L17.H2,2,39.673973083496094,39.37267303466797,0.301300048828125,yeah fuck you too okay
Anger,23,11903,17,Head,L17.H3,3,39.673973083496094,39.42471694946289,0.24925613403320312,yeah fuck you too okay
Anger,23,11903,17,Head,L17.H4,4,39.673973083496094,39.73957061767578,-0.0655975341796875,yeah fuck you too okay
Anger,23,11903,17,Head,L17.H5,5,39.673973083496094,38.832637786865234,0.8413352966308594,yeah fuck you too okay
Anger,23,11903,17,Head,L17.H6,6,39.673973083496094,39.73512649536133,-0.061153411865234375,yeah fuck you too okay
Anger,23,11903,17,Head,L17.H7,7,39.673973083496094,38.91796875,0.7560043334960938,yeah fuck you too okay
Anger,23,11903,18,MLP,L18.MLP,-1,39.673973083496094,28.15515899658203,11.518814086914062,yeah fuck you too okay
Anger,23,11903,18,Attn,L18.Attn,-1,39.673973083496094,38.82500457763672,0.848968505859375,yeah fuck you too okay
Anger,23,11903,18,Head,L18.H0,0,39.673973083496094,40.065650939941406,-0.3916778564453125,yeah fuck you too okay
Anger,23,11903,18,Head,L18.H1,1,39.673973083496094,38.217288970947266,1.4566841125488281,yeah fuck you too okay
Anger,23,11903,18,Head,L18.H2,2,39.673973083496094,40.03115463256836,-0.3571815490722656,yeah fuck you too okay
Anger,23,11903,18,Head,L18.H3,3,39.673973083496094,40.119163513183594,-0.4451904296875,yeah fuck you too okay
Anger,23,11903,18,Head,L18.H4,4,39.673973083496094,39.140682220458984,0.5332908630371094,yeah fuck you too okay
Anger,23,11903,18,Head,L18.H5,5,39.673973083496094,40.031715393066406,-0.3577423095703125,yeah fuck you too okay
Anger,23,11903,18,Head,L18.H6,6,39.673973083496094,40.18047332763672,-0.506500244140625,yeah fuck you too okay
Anger,23,11903,18,Head,L18.H7,7,39.673973083496094,38.36834716796875,1.3056259155273438,yeah fuck you too okay
Anger,23,11903,19,MLP,L19.MLP,-1,39.673973083496094,29.236953735351562,10.437019348144531,yeah fuck you too okay
Anger,23,11903,19,Attn,L19.Attn,-1,39.673973083496094,36.86271667480469,2.8112564086914062,yeah fuck you too okay
Anger,23,11903,19,Head,L19.H0,0,39.673973083496094,39.77171325683594,-0.09774017333984375,yeah fuck you too okay
Anger,23,11903,19,Head,L19.H1,1,39.673973083496094,39.64595031738281,0.02802276611328125,yeah fuck you too okay
Anger,23,11903,19,Head,L19.H2,2,39.673973083496094,39.22663116455078,0.4473419189453125,yeah fuck you too okay
Anger,23,11903,19,Head,L19.H3,3,39.673973083496094,40.158729553222656,-0.4847564697265625,yeah fuck you too okay
Anger,23,11903,19,Head,L19.H4,4,39.673973083496094,43.011417388916016,-3.337444305419922,yeah fuck you too okay
Anger,23,11903,19,Head,L19.H5,5,39.673973083496094,34.007362365722656,5.6666107177734375,yeah fuck you too okay
Anger,23,11903,19,Head,L19.H6,6,39.673973083496094,39.24488067626953,0.4290924072265625,yeah fuck you too okay
Anger,23,11903,19,Head,L19.H7,7,39.673973083496094,39.60658264160156,0.06739044189453125,yeah fuck you too okay
Anger,23,11903,20,MLP,L20.MLP,-1,39.673973083496094,24.542266845703125,15.131706237792969,yeah fuck you too okay
Anger,23,11903,20,Attn,L20.Attn,-1,39.673973083496094,43.12791442871094,-3.4539413452148438,yeah fuck you too okay
Anger,23,11903,20,Head,L20.H0,0,39.673973083496094,40.158390045166016,-0.4844169616699219,yeah fuck you too okay
Anger,23,11903,20,Head,L20.H1,1,39.673973083496094,39.58631134033203,0.0876617431640625,yeah fuck you too okay
Anger,23,11903,20,Head,L20.H2,2,39.673973083496094,39.84190368652344,-0.16793060302734375,yeah fuck you too okay
Anger,23,11903,20,Head,L20.H3,3,39.673973083496094,39.46182632446289,0.21214675903320312,yeah fuck you too okay
Anger,23,11903,20,Head,L20.H4,4,39.673973083496094,39.718753814697266,-0.044780731201171875,yeah fuck you too okay
Anger,23,11903,20,Head,L20.H5,5,39.673973083496094,39.430015563964844,0.24395751953125,yeah fuck you too okay
Anger,23,11903,20,Head,L20.H6,6,39.673973083496094,39.70854949951172,-0.034576416015625,yeah fuck you too okay
Anger,23,11903,20,Head,L20.H7,7,39.673973083496094,39.42292022705078,0.2510528564453125,yeah fuck you too okay
Anger,23,11903,21,MLP,L21.MLP,-1,39.673973083496094,32.45411682128906,7.219856262207031,yeah fuck you too okay
Anger,23,11903,21,Attn,L21.Attn,-1,39.673973083496094,36.676788330078125,2.9971847534179688,yeah fuck you too okay
Anger,23,11903,21,Head,L21.H0,0,39.673973083496094,38.43586730957031,1.2381057739257812,yeah fuck you too okay
Anger,23,11903,21,Head,L21.H1,1,39.673973083496094,39.58643341064453,0.0875396728515625,yeah fuck you too okay
Anger,23,11903,21,Head,L21.H2,2,39.673973083496094,39.56887435913086,0.10509872436523438,yeah fuck you too okay
Anger,23,11903,21,Head,L21.H3,3,39.673973083496094,38.79189682006836,0.8820762634277344,yeah fuck you too okay
Anger,23,11903,21,Head,L21.H4,4,39.673973083496094,39.629974365234375,0.04399871826171875,yeah fuck you too okay
Anger,23,11903,21,Head,L21.H5,5,39.673973083496094,41.1756591796875,-1.5016860961914062,yeah fuck you too okay
Anger,23,11903,21,Head,L21.H6,6,39.673973083496094,39.40929412841797,0.264678955078125,yeah fuck you too okay
Anger,23,11903,21,Head,L21.H7,7,39.673973083496094,40.12267303466797,-0.448699951171875,yeah fuck you too okay
Anger,23,11903,22,MLP,L22.MLP,-1,39.673973083496094,37.33247375488281,2.3414993286132812,yeah fuck you too okay
Anger,23,11903,22,Attn,L22.Attn,-1,39.673973083496094,40.55340576171875,-0.8794326782226562,yeah fuck you too okay
Anger,23,11903,22,Head,L22.H0,0,39.673973083496094,39.83776092529297,-0.163787841796875,yeah fuck you too okay
Anger,23,11903,22,Head,L22.H1,1,39.673973083496094,38.618980407714844,1.05499267578125,yeah fuck you too okay
Anger,23,11903,22,Head,L22.H2,2,39.673973083496094,39.51698303222656,0.15699005126953125,yeah fuck you too okay
Anger,23,11903,22,Head,L22.H3,3,39.673973083496094,40.600467681884766,-0.9264945983886719,yeah fuck you too okay
Anger,23,11903,22,Head,L22.H4,4,39.673973083496094,39.96826171875,-0.29428863525390625,yeah fuck you too okay
Anger,23,11903,22,Head,L22.H5,5,39.673973083496094,39.55320739746094,0.12076568603515625,yeah fuck you too okay
Anger,23,11903,22,Head,L22.H6,6,39.673973083496094,39.30922317504883,0.3647499084472656,yeah fuck you too okay
Anger,23,11903,22,Head,L22.H7,7,39.673973083496094,39.331939697265625,0.34203338623046875,yeah fuck you too okay
Anger,23,11903,13,MLP,L13.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,13,Attn,L13.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,14,MLP,L14.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,14,Attn,L14.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,15,MLP,L15.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,15,Attn,L15.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,16,MLP,L16.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,16,Attn,L16.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,17,MLP,L17.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,17,Attn,L17.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,18,MLP,L18.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,18,Attn,L18.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,19,MLP,L19.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,19,Attn,L19.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,20,MLP,L20.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,20,Attn,L20.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,21,MLP,L21.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,21,Attn,L21.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,22,MLP,L22.MLP,-1,0.0,0.0,0.0,Classic sloth fuckboi
Anger,23,11903,22,Attn,L22.Attn,-1,0.0,0.0,0.0,Classic sloth fuckboi
Fear,25,3410,15,MLP,L15.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,15,Attn,L15.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,16,MLP,L16.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,16,Attn,L16.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,17,MLP,L17.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,17,Attn,L17.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,18,MLP,L18.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,18,Attn,L18.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,19,MLP,L19.MLP,-1,0.0,14.414727210998535,-14.414727210998535,In Canada you should probably be more worried about moose than bears
Fear,25,3410,19,Attn,L19.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,20,MLP,L20.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,20,Attn,L20.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,21,MLP,L21.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,21,Attn,L21.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,22,MLP,L22.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,22,Attn,L22.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,23,MLP,L23.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,23,Attn,L23.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,24,MLP,L24.MLP,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,24,Attn,L24.Attn,-1,0.0,0.0,0.0,In Canada you should probably be more worried about moose than bears
Fear,25,3410,15,MLP,L15.MLP,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,15,Attn,L15.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,MLP,L16.MLP,-1,0.0,14.206730842590332,-14.206730842590332,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Attn,L16.Attn,-1,0.0,14.433220863342285,-14.433220863342285,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Head,L16.H0,0,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Head,L16.H1,1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Head,L16.H2,2,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Head,L16.H3,3,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Head,L16.H4,4,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Head,L16.H5,5,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Head,L16.H6,6,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,16,Head,L16.H7,7,0.0,13.569348335266113,-13.569348335266113,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,17,MLP,L17.MLP,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,17,Attn,L17.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,18,MLP,L18.MLP,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,18,Attn,L18.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,19,MLP,L19.MLP,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,19,Attn,L19.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,20,MLP,L20.MLP,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,20,Attn,L20.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,21,MLP,L21.MLP,-1,0.0,12.449477195739746,-12.449477195739746,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,21,Attn,L21.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,22,MLP,L22.MLP,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,22,Attn,L22.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,23,MLP,L23.MLP,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,23,Attn,L23.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,24,MLP,L24.MLP,-1,0.0,12.969712257385254,-12.969712257385254,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,24,Attn,L24.Attn,-1,0.0,0.0,0.0,"They are dangerous AF. I had a student faceplant and break her face, and my daughter's friend hit his head and is in a coma."
Fear,25,3410,15,MLP,L15.MLP,-1,29.576759338378906,29.951744079589844,-0.3749847412109375,That’s nightmare fuel right there
Fear,25,3410,15,Attn,L15.Attn,-1,29.576759338378906,29.84314727783203,-0.266387939453125,That’s nightmare fuel right there
Fear,25,3410,15,Head,L15.H0,0,29.576759338378906,29.834259033203125,-0.25749969482421875,That’s nightmare fuel right there
Fear,25,3410,15,Head,L15.H1,1,29.576759338378906,29.93549346923828,-0.358734130859375,That’s nightmare fuel right there
Fear,25,3410,15,Head,L15.H2,2,29.576759338378906,27.936443328857422,1.6403160095214844,That’s nightmare fuel right there
Fear,25,3410,15,Head,L15.H3,3,29.576759338378906,29.59423828125,-0.01747894287109375,That’s nightmare fuel right there
Fear,25,3410,15,Head,L15.H4,4,29.576759338378906,30.174774169921875,-0.5980148315429688,That’s nightmare fuel right there
Fear,25,3410,15,Head,L15.H5,5,29.576759338378906,30.98863983154297,-1.4118804931640625,That’s nightmare fuel right there
Fear,25,3410,15,Head,L15.H6,6,29.576759338378906,25.728721618652344,3.8480377197265625,That’s nightmare fuel right there
Fear,25,3410,15,Head,L15.H7,7,29.576759338378906,32.191650390625,-2.6148910522460938,That’s nightmare fuel right there
Fear,25,3410,16,MLP,L16.MLP,-1,29.576759338378906,26.04494857788086,3.531810760498047,That’s nightmare fuel right there
Fear,25,3410,16,Attn,L16.Attn,-1,29.576759338378906,27.92688751220703,1.649871826171875,That’s nightmare fuel right there
Fear,25,3410,16,Head,L16.H0,0,29.576759338378906,29.87216567993164,-0.2954063415527344,That’s nightmare fuel right there
Fear,25,3410,16,Head,L16.H1,1,29.576759338378906,29.238243103027344,0.3385162353515625,That’s nightmare fuel right there
Fear,25,3410,16,Head,L16.H2,2,29.576759338378906,30.0465087890625,-0.46974945068359375,That’s nightmare fuel right there
Fear,25,3410,16,Head,L16.H3,3,29.576759338378906,28.25396728515625,1.3227920532226562,That’s nightmare fuel right there
Fear,25,3410,16,Head,L16.H4,4,29.576759338378906,28.765869140625,0.8108901977539062,That’s nightmare fuel right there
Fear,25,3410,16,Head,L16.H5,5,29.576759338378906,28.85553741455078,0.721221923828125,That’s nightmare fuel right there
Fear,25,3410,16,Head,L16.H6,6,29.576759338378906,30.406448364257812,-0.8296890258789062,That’s nightmare fuel right there
Fear,25,3410,16,Head,L16.H7,7,29.576759338378906,30.409534454345703,-0.8327751159667969,That’s nightmare fuel right there
Fear,25,3410,17,MLP,L17.MLP,-1,29.576759338378906,21.569042205810547,8.00771713256836,That’s nightmare fuel right there
Fear,25,3410,17,Attn,L17.Attn,-1,29.576759338378906,30.25458526611328,-0.677825927734375,That’s nightmare fuel right there
